HDS SKU #,SAP_CREATED_DATE,Internal Supplier Part #,DESCRIPTION,HDS_SUPPLIER_NUMBER,HDS_SUPPLIER_NAME,ProductHierarchy,MCAT,PCAT,ORDER_UNIT,EINA_PIR_QTY,EINA_UMREN,BASE_MARM_UMREN,BASE_QTY_OF_UOM,MATTYPE,GENITEMCAT,BUOM,AUOM,LENGTH_,WIDTH_,HEIGHT_,WEIGHT_,UPC,VOLUM,BASE_QUANTITY,EA_QTY_OF_UOM,EA_LENGTH_,EA_WIDTH_,EA_HEIGHT_,EA_WEIGHT_,EA_UPC,EA_VOLUM,EA_PACKAGING_LEVEL,PKG_QTY_OF_UOM,PKG_LENGTH_,PKG_WIDTH_,PKG_HEIGHT_,PKG_WEIGHT_,PKG_UPC,PKG_VOLUM,PKG_PACKAGING_LEVEL,PKG2_QTY_OF_UOM,PKG2_LENGTH_,PKG2_WIDTH_,PKG2_HEIGHT_,PKG2_WEIGHT_,PKG2_UPC,PKG2_VOLUM,PKG2_PACKAGING_LEVEL,CS_QTY_OF_UOM,CS_LENGTH_,CS_WIDTH_,CS_HEIGHT_,CS_WEIGHT_,CS_UPC,CS_VOLUM,CS_PACKAGING_LEVEL,PAL_QTY_OF_UOM,PAL_LENGTH_,PAL_WIDTH_,PAL_HEIGHT_,PAL_WEIGHT_,PAL_UPC,PAL_VOLUM,PAL_PACKAGING_LEVEL,MATRN_Duplicate,CONCAT_Error_Msg,Base_UOM_missing,Base_QTY_missing,Base_UPC_duplicate_found,Base_UPC_missing,Base_UPC_invalid,Base_Level_dimensions_missing,Base_weight_missing,Each_Level_data_missing,Each QTY > 1,Each dims = 0,Each weight = 0,Each_UPC_is_blank_or_0,Each_UPC_duplicate_found,Each_UPC_invalid,Each_Level_packaging_format_incorrect,Inner_Pack_Level_data_missing,Inner Pack QTY = 0,Inner Pack QTY = 1,Inner Pack dims = 0,Inner Pack dims = Each dims,Inner Pack dims < Each dims,Inner Pack weight = 0,Inner Pack weight = Each weight,Inner_Pack_weight_incorrect,Inner_Pack_UPC_is_blank_or_0,Inner_Pack_UPC_duplicate_found,Inner_Pack_UPC_invalid,Inner Pack UPC = Each UPC,Inner_Pack_Level_packaging_format_incorrect,Case_Level_data_missing,Case QTY = 0,Case QTY = 1,Case QTY = Inner Pack QTY,Case dims = 0,Case dims = Each dims,Case dims = Inner Pack dims,Case dims < Each dims,Case dims < Inner Pack dims,Case weight = 0,Case weight = Each weight,Case weight =  Inner Pack weight,Case_weight_incorrect,Case_UPC_is_blank_or_0,Case_UPC_duplicate_found,Case_UPC_invalid,Case UPC = Each UPC,Case UPC = Inner Pack UPC,Case_Level_packaging_format_incorrect,Pallet_Level_data_missing,Pallet QTY = 0,Pallet QTY = 1,Pallet QTY = Case QTY,Pallet dims = 0,Pallet dims = Each dims,Pallet dims = Inner Pack dims,Pallet dims = Case dims,Pallet dims < Each dims,Pallet dims < Inner Pack dims,Pallet dims < Case dims,Pallet weight = 0,Pallet weight = Each weight,Pallet weight = Inner Pack weight,Pallet weight = Case weight,Pallet_weight_incorrect,Pallet_UPC_duplicate_found,Pallet_UPC_invalid,Pallet UPC = Each UPC,Pallet UPC = Inner Pack UPC,Pallet UPC = Case UPC,Pallet_Level_packaging_format_incorrect,Requires Case level,Data_missing_for_all_levels,Duplicate_UPC_at_all_levels,UOM_and_PKG_Qty_mismatch,AUOM data < BUOM data,HDS SKU# duplicate found,Base dims = 1,Each dims = 1,Inner Pack dims = 1,Inner_Pack_QTY_is_incorrect,Case dims = 1,Case_QTY_is_incorrect,Pallet dims = 1,Pallet_QTY_is_incorrect,Pallet_dims_seem_high,DC_Ready
181777,20091107,WD4070,Ridgid 4 Gallon Wet/dry Vacuum,0000013422,EMERSON TOOL CO.,04605007,Tools,Shop Tools,EA,1,1,1,1,HAWA,ZNOR,EA,EA,21.200,15.550,17.400,16.74,648846003399,3.320,1,1,21.200,15.550,17.400,16.740,648846003399,3.320,EA,,,,,,,,,,,,,,,,,,,,,,,,,36,43.500,41.500,102.500,619.200,70648846003398,107.083,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
557225,20091107,D667CPBAG,"Brass Tubular Double Offset 1-1/4"" X 12"" Slip Joint 22-Gauge",2000501124,CSB INTERNATIONAL PRODUCTS - NINGBO,26551504,Kitchen & Bath,Metal & Plastic Tubular,EA,1,1,1,1,HAWA,ZNOR,EA,EA,16.140,3.740,1.760,0.41,194671047577,0.061,1,1,16.140,3.740,1.760,0.410,194671047577,0.061,EA,,,,,,,,,,,,,,,,,25,13.200,10.000,8.300,11.400,30194671047578,0.634,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
359283,20241022,HI-LGPAD-24,IHG Holiday Inn Meeting Room Pad Case Of 100,2000500724,"HH ASSOCIATES US, INC.",14860610,Hospitality Supply,Guest Room Printed Supplies,CS,1,1,1,1,HAWA,ZNOR,CS,CS,11.500,9.000,7.000,16,194671057859,0.419,100,,,,,,,,,,,,,,,,,,,,,,,,,1,11.500,9.000,7.000,16.000,194671057859,0.419,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
261037,20190308,HEH123H35CXXX,"Amana® High Efficency-Heat Pump-12,000 Btu, 208/230v, 20 Amp-Seacoast",0000015735,AMANA COMPANY L.P.,06407527,HVAC,PTAC & Ductless (Mini Splits),EA,1,1,1,1,HAWA,ZNOR,EA,EA,20.500,47.000,26.500,120,663051588509,14.776,1,1,20.500,47.000,26.500,120.000,663051588509,14.776,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
755611,20100809,5000373779,Tully's Coffee French Roast Regular K-Cup Coffee Pack Case Of 96,0000040413,KEURIG,14872704,Hospitality Supply,Food &Beverage Eqpmt &Supplies,CS,1,1,1,1,HAWA,ZNOR,CS,CS,12.050,8.100,8.000,3.865,10681427002852,0.452,96,,,,,,,,,,,,,,,,,,,,,,,,,1,12.050,8.100,8.000,3.865,10681427002852,0.452,CS,75,48.000,40.000,47.500,291.000,,52.778,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
361595,20241126,97407700,"Standard Textile Snap-In Liner Hampton Inn Shower Curtain 71""w X 60""l Case Of 12",2000500448,"STANDARD TEXTILE CO., INC",14861204,Hospitality Supply,Shower Curtains & Liners,CS,1,1,1,1,HAWA,ZNOR,CS,CS,16.000,12.000,6.500,9.6,634916886221,0.722,12,,,,,,,,,,,,,,,,,,,,,,,,,1,16.000,12.000,6.500,9.600,634916886221,0.722,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
622750,20180117,46051700,"Best Western Elevations Hand Towel, 16x30"", 4 Lbs/dz, White, Case Of 120",2000500591,"STANDARD TEXTILE CO.,  INC.",19860202,Textiles,Towels,CS,1,1,1,1,HAWA,ZNOR,CS,CS,25.200,20.450,18.400,41.485,634916487282,5.487,120,,,,,,,,,,,,,,,,,,,,,,,,,1,25.200,20.450,18.400,41.485,634916487282,5.487,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
729366,20130806,8600062,Wolfgang Puck Cup Sleeve 1000/cs Case Of 1000,0000023348,"AMENITY SERVICES, INC.",14872706,Hospitality Supply,Food &Beverage Eqpmt &Supplies,CS,1,1,1,1,HAWA,ZNOR,CS,CS,11.550,14.700,12.300,10.38,685903000625,1.209,1000,,,,,,,,,,,,,,,,,,,,,,,,,1,11.550,14.700,12.300,10.380,685903000625,1.209,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
131427,20150828,VD7504GFI,Sperry® Dual Check Tester,0000012405,GARDNER BENDER,07601002,Electrical,Electrical Tools & Meters,EA,1,1,1,1,HAWA,ZNOR,EA,EA,1.600,4.500,9.250,0.21,032076922122,0.039,1,1,1.600,4.500,9.250,0.210,032076922122,0.039,EA,,,,,,,,,,,,,,,,,10,5.380,11.880,3.630,2.200,10883652383038,0.134,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
302110,20091107,515CY,"Hubbell® 515cy Grounding Clamptite Female Connector, 125 Vac, 15 A, Yellow",0000040387,HUBBELL WIRING SYSTEM,07454902,Electrical,Plug & Connectors,EA,1,1,1,1,HAWA,ZNOR,EA,EA,1.950,1.700,4.350,0.155,783585148519,0.008,1,1,1.950,1.700,4.350,0.155,783585148519,0.008,EA,,,,,,,,,,,,,,,,,10,10.000,4.500,3.500,1.700,30783585148510,0.091,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
211823,20220316,67225W-8001,"Seasons® Westwind™ Two Handle Bath Faucet, With Pop Up, Chrome",0000040227,LOTA INTERNATIONAL FZE,24555515,Faucets/Showerheads,Bathroom Faucets,EA,1,1,1,1,HAWA,ZNOR,EA,EA,12.100,11.300,3.000,2.87,194671039923,0.237,1,1,12.100,11.300,3.000,2.870,194671039923,0.237,EA,,,,,,,,,,,,,,,,,6,12.800,11.810,18.310,20.690,30194671039924,1.602,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
139701,20150917,206994,Graco 8 Oz Tsl Throat Seal Liquid,0000019855,GRACO INC.,01100712,Paint & Sundries,Paint Application,EA,1,1,1,1,HAWA,ZNOR,EA,EA,2.350,2.350,6.550,0.565,633955309692,0.021,1,1,2.350,2.350,6.550,0.565,633955309692,0.021,EA,,,,,,,,,,,,,,,,,6,7.450,5.050,7.300,3.665,20633955309696,0.159,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
622741,20180117,46051000,"Best Western Elevations Bath Towel, 25x54"", 11 Lbs/dz, White, Case Of 24",2000500591,"STANDARD TEXTILE CO.,  INC.",19860202,Textiles,Towels,CS,1,1,1,1,HAWA,ZNOR,CS,CS,20.000,16.000,14.500,25.265,634916487237,2.685,24,,,,,,,,,,,,,,,,,,,,,,,,,1,20.000,16.000,14.500,25.265,634916487237,2.685,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
900551,20190924,T35C,Symmons Temptrol Universal Seat Removal Tools,0000010380,SYMMONS INDUSTRIES INC.,24552700,Faucets/Showerheads,Faucet & Sink Repair Parts,EA,1,1,1,1,HAWA,ZNOR,EA,EA,9.000,0.750,2.320,2.28,671256549461,0.009,1,1,9.000,0.750,2.320,2.280,671256549461,0.009,EA,,,,,,,,,,,,,,,,,12,13.875,10.625,9.125,28.000,70671256549460,0.778,CS,756,48.000,40.000,63.875,1764.000,10671256549468,70.972,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
294346,20160930,294346,"Maintenance Warehouse® AA Alkaline Battery, Package Of 50",2000503173,"NINGBO SONLUK ENERGY I/E CO.,LTD.",07001502,Electrical,Batteries,PKG,1,1,1,1,HAWA,ZNOR,PKG,PKG,6.690,3.740,2.400,2.695,10194671003099,0.035,50,,,,,,,,,1,6.690,3.740,2.400,2.695,10194671003099,0.035,PKG,,,,,,,,,8,13.980,8.070,5.510,22.060,30194671003093,0.360,CS,600,48.000,40.000,32.000,1697.900,50194671003097,35.556,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
403570,20120822,L64625,"Moen® Chateau® Single Handle Bath Faucet W/supply Lines, Drilled For P/u, Chrome",0000006610,MOEN INC. NO BATH HARDWARE,24555514,Faucets/Showerheads,Bathroom Faucets,EA,1,1,1,1,HAWA,ZNOR,EA,EA,11.550,6.500,4.950,2.455,026508063705,0.215,1,1,11.550,6.500,4.950,2.455,026508063705,0.215,EA,,,,,,,,,,,,,,,,,12,24.300,13.600,15.450,30.110,10026508063702,2.955,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
343178,20240111,GGF400PVWW,"Ge® 30"" Free-Standing Gas Range In White",0000014624,GE DISTRIBUTION FINANCE,05350925,Appliance,Ovens,EA,1,1,1,1,HAWA,ZNOR,EA,EA,29.500,32.000,49.500,155,084691922223,27.042,1,1,29.500,32.000,49.500,155.000,084691922223,27.042,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
343755,20240126,EM031MRZ-X2-CL,Seasons 1.1 Cf Black Microwave With Child Resistance Oven Door,2000500734,MIDEA AMERICA CORP - YANTIAN,05840405,Appliance,Compact Appliances,EA,1,1,1,1,HAWA,ZNOR,EA,EA,17.800,22.480,14.060,35.08,194671050515,3.256,1,1,17.800,22.480,14.060,35.080,194671050515,3.256,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
349334,20240612,NMF398012WHT-FL00,"Flourish Microfiber Twin Fitted Sheet 39x80"" Case Of 24",0000029849,"1888 MILLS, LLC",19860108,Textiles,Sheets,CS,1,1,1,1,HAWA,ZNOR,CS,CS,23.000,19.000,8.000,22.6,665721159842,2.023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,23.000,19.000,8.000,22.600,665721159842,2.023,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
817910,20091107,D-19,"Hy-Ko ""in Case Of Fire Use Stairway"" Sign, Self-Adhesive Plastic, 5 X 7""",0000013774,HY-KO,36620007,Signage,Interior Signs,EA,1,1,1,1,HAWA,ZNOR,EA,EA,0.080,6.000,10.000,0.105,029069020736,0.003,1,1,0.080,6.000,10.000,0.105,029069020736,0.003,EA,,,,,,,,,,,,,,,,,5,10.750,7.950,0.850,0.555,10029069020733,0.042,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
263267,20230224,M1734-2X-E/W,"The Safety Zone Polypropylene Lab Coat, Pockets, Elastic Wrists, 2xl, Case Of 30",2000500799,SUPPLY SOURCE ENTERPRISES,28427000,Safety Products,Safety Apparel,CS,1,1,1,1,HAWA,ZNOR,CS,CS,13.500,11.000,12.000,9.24,10729661299574,1.031,30,,,,,,,,,,,,,,,,,,,,,,,,,1,13.500,11.000,12.000,9.240,10729661299574,1.031,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
420200,20091107,TOP3722,"Vt Industries 22-1/2""d X 4'l Mystique Dawn Vanity Laminate Countertop",0000020672,VT INDUSTRIES,30550101,Cabinets & Window Coverings,Countertops,EA,1,1,1,1,HAWA,ZNOR,EA,EA,22.250,5.000,48.375,28,048118110433,3.114,1,1,22.250,5.000,48.375,28.000,048118110433,3.114,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
356069,20240826,XC448E2S11,Johnson Controls 14.3 Seer2 Single Stage 4 Ton Ac 454b,0000017364,YORK UPG - JOHNSON CONTROLS,06404018,HVAC,Condensing Units,EA,1,1,1,1,HAWA,ZNOR,EA,EA,35.250,35.250,33.250,215,194720404108,23.909,1,1,35.250,35.250,33.250,215.000,194720404108,23.909,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
531933,20120921,SAK100OP,Peerless-Premier 20in Electrnc Ign Gas Range Wht,0000026106,PEERLESS-PREMIER APPLIANCE CO,05350925,Appliance,Ovens,EA,1,1,1,1,HAWA,ZNOR,EA,EA,22.000,26.250,42.500,110,717309023868,14.204,1,1,22.000,26.250,42.500,110.000,717309023868,14.204,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
108706,20091107,18539,"DAP 5.5 Oz Kwik Seal Plus Kitchen And Bath Caulk, Biscuit, Case Of 12",0000011828,DAP PRODUCTS INC.,01101501,Paint & Sundries,Caulking,EA,1,12,12,1,HAWA,ZNOR,CS,CS,9.950,7.450,4.200,7.295,10070798185392,0.180,12,1,0.000,0.000,0.000,0.000,,0.000,EA,,,,,,,,,,,,,,,,,1,9.950,7.450,4.200,7.295,10070798185392,0.180,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
918766,20091107,8768,"Hubbell® 4"" Square 5/8"" Raised Single Gang Cover",0000011508,HUBBELL ELECTRICAL PRODUCTS,07454001,Electrical,Conduit&Weatherprf/Eltcl Boxes,EA,1,1,1,1,HAWA,ZNOR,EA,EA,4.100,4.050,0.650,0.235,050169007686,0.006,1,1,4.100,4.050,0.650,0.235,050169007686,0.006,EA,,,,,,,,,,,,,,,,,25,13.850,4.700,5.100,6.370,40050169007684,0.192,CS,6750,42.000,48.000,49.375,1759.500,,57.604,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
378272,20250509,WLQS-SS-QFS-01,Welspun Queen Flat Sheet T200 Striped Case Of 24,0000041476,WELSPUN-IMPORTS,19860104,Textiles,Sheets,CS,1,1,1,1,HAWA,ZNOR,CS,CS,23.000,19.000,13.000,51,887719277080,3.288,24,,,,,,,,,,,,,,,,,,,,,,,,,1,23.000,19.000,13.000,51.000,887719277080,3.288,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
223534,20221216,SP15EA2-20,"Seasons 15,000 Ptac, 230 Volt, 20 Amp",2000503207,"MIDEA AMERICA, CORP",06407528,HVAC,PTAC & Ductless (Mini Splits),EA,1,1,1,1,HAWA,ZNOR,EA,EA,25.200,44.100,18.900,122.799,194671044408,12.155,1,1,25.200,44.100,18.900,122.799,194671044408,12.155,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
818246,20091107,567776,"Seasons® Anchor Point™ Brushed NICKEL Towel Bar 24""",0000042820,DESIGN HOUSE IMPORT BATH HARDWARE,24558009,Faucets/Showerheads,Bathroom Decorative Hardware,EA,1,1,1,1,HAWA,ZNOR,EA,EA,25.860,1.840,3.540,0.8,044321567774,0.097,1,1,25.860,1.840,3.540,0.800,044321567774,0.097,EA,,,,,,,,,,,,,,,,,20,27.560,14.960,16.540,17.820,30044321567775,3.946,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
314620,20091107,913701246701,Philips Advance T8 Ballast 4 Bulb Electronic High Efficiency 32w 120-277v,0000011940,SIGNIFY NORTH AMERICA CORP,25505505,Lamps & Ballasts,Ballasts & Starters,EA,1,1,1,1,HAWA,ZNOR,EA,EA,10.700,2.950,1.800,0.8,781087125113,0.033,1,1,10.700,2.950,1.800,0.800,781087125113,0.033,EA,,,,,,,,,,,,,,,,,10,10.250,5.000,6.000,8.320,30781087125114,0.178,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
278727,20171212,ZUQCD32,"Zep Commercial 5 Second Quick Clean Disinfectant,32oz Spray Bottle, Carton Of 12",0000012820,"AMREP, INC.",02150719,Janitorial/Cleaning,Cleaning Chemicals,KAR,1,1,1,1,HAWA,ZNOR,KAR,KAR,16.650,12.450,12.300,28.775,10021709018254,1.476,12,,,,,,,,,1,16.650,12.450,12.300,28.775,10021709018254,1.476,KAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
530253,20110815,1042771,"Timemist 6.6 Ounce Aerosol Spray, Clean And Fresh",0000012820,"AMREP, INC.",02155004,Janitorial/Cleaning,Odor Control,EA,1,1,1,1,HAWA,ZNOR,EA,EA,2.550,2.500,5.650,0.625,043725250206,0.021,1,1,2.550,2.500,5.650,0.625,043725250206,0.021,EA,,,,,,,,,,,,,,,,,12,11.100,8.450,6.450,7.540,10043725250203,0.350,CS,1512,44.000,39.000,48.750,1065.940,,48.412,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
326147,20091107,TR127,"Satco® Track, 4', Brushed NICKEL",0000019476,"SATCO PRODUCTS, INC.",23511700,Lighting Fixtures,Indoor Track Lighting,EA,1,1,1,1,HAWA,ZNOR,EA,EA,2.000,49.000,2.000,1.66,045923421273,0.113,1,1,2.000,49.000,2.000,1.660,045923421273,0.113,EA,,,,,,,,,,,,,,,,,6,6.000,50.000,4.000,11.370,10045923421270,0.694,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
855100,20091107,855100,"Storm Door Protector Chain, Aluminum",0000006994,PRIME LINE PRODUCTS-CAT SKUS ONLY,10702501,Hardware,"Screen Doors, Frame & Wire",EA,1,1,1,1,HAWA,ZNOR,EA,EA,7.100,3.150,2.300,0.33,049793385673,0.030,1,1,7.100,3.150,2.300,0.330,049793385673,0.030,EA,10,11.150,8.250,2.650,3.335,20049793385677,0.141,BAG,,,,,,,,,100,11.700,10.600,14.300,35.265,30049793385674,1.026,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
184314,20210416,057206.,Us Chemical 50 Lb Special Bleach Concentrated Chlorine Powdered Laundry Bleach,0000040482,"DIVERSEY, INC.",02150716,Janitorial/Cleaning,Cleaning Chemicals,EA,1,1,1,1,HAWA,ZNOR,EA,EA,11.375,11.625,13.750,52.38,097146001367,1.052,1,1,11.375,11.625,13.750,52.380,097146001367,1.052,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
850500,20091107,850500,"2-7/8"" Sliding Screen Door Latch And Pull Black",0000006994,PRIME LINE PRODUCTS-CAT SKUS ONLY,10702501,Hardware,"Screen Doors, Frame & Wire",EA,1,1,1,1,HAWA,ZNOR,EA,EA,3.250,4.000,0.625,0.05,049793385079,0.005,1,1,3.250,4.000,0.625,0.050,049793385079,0.005,EA,10,1.950,6.600,8.150,0.550,20049793385073,0.061,BAG,,,,,,,,,400,11.600,13.000,16.300,23.260,30049793385070,1.422,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
144570,20201005,99000,"Restful Nights® Loftlock Comforter Full Extra Large, Case Of 6",0000044296,KEECO LLC,19860714,Textiles,Mattress Pads Covers Toppers,EA,1,6,6,1,HAWA,ZNOR,CS,CS,21.700,21.700,32.300,35.5,025695990009,8.802,6,1,0.000,0.000,0.000,0.000,,0.000,EA,,,,,,,,,,,,,,,,,1,21.700,21.700,32.300,35.500,025695990009,8.802,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
356137,20240828,XC336E2S11,Johnson Controls 13.4 Seer2 Single Stage 3 Ton Ac 454b,0000017364,YORK UPG - JOHNSON CONTROLS,06404018,HVAC,Condensing Units,EA,1,1,1,1,HAWA,ZNOR,EA,EA,24.000,24.000,36.250,150,194720404276,12.083,1,1,24.000,24.000,36.250,150.000,194720404276,12.083,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
